Loan_ID,Issue_Date,Borrower_City,Employment_Type,Annual_Income_INR,Loan_Purpose,Loan_Amount_INR,Funded_Amount_INR,Interest_Rate,Loan_Term_Months,Risk_Grade,Loan_Status,Total_Repayment_INR,Investor_Count,Income_Verification,Loan_Channel
P2P100095,2025-03-22,Mumbai,Salaried,58000.0,Debt Consolidation,401400,370600,7.5,60,A,Completed,494600,14,Verified,Mobile App
P2P101858,2023-12-18,Mumbai,Salaried,39000.0,Education,483700,444100,16.67,24,D,Active,297400,9,Verified,Web
P2P100764,2025-02-16,Mumbai,Salaried,36000.0,Home Improvement,173300,157800,10.21,12,A,Completed,181800,3,Verified,Mobile App
P2P100135,2025-10-21,Bengaluru,Self-employed,30000.0,Small Business,243700,235000,11.57,36,B,Active,103200,7,Verified,Mobile App
P2P100747,2023-07-26,Chennai,Salaried,,Medical,194000,192300,11.11,36,B,Completed,229000,5,Verified,Mobile App
P2P100909,2022-11-25,Ahmedabad,Self-employed,159600.0,Home Improvement,85700,80700,16.26,60,D,Active,74700,3,Verified,Mobile App
P2P101865,2025-12-12,Delhi,Self-employed,120700.0,Debt Consolidation,590600,572800,11.47,36,B,Active,489200,12,Verified,Web
P2P101890,2025-12-21,Delhi,Salaried,45700.0,Home Improvement,185100,177400,10.12,36,B,Active,153400,7,Verified,Mobile App
P2P100650,2024-02-17,Ahmedabad,Salaried,93200.0,Education,100100,92900,13.25,12,C,Completed,109400,3,Verified,Web
P2P101868,2022-04-17,Delhi,Salaried,52300.0,Small Business,157600,154000,8.15,12,A,Completed,161600,3,Verified,Web
P2P100755,2022-02-17,Bengaluru,Business Owner,48700.0,Wedding,195300,178500,9.82,60,B,Active,146500,4,Verified,Web
P2P101710,2024-10-06,Ahmedabad,Business Owner,66800.0,Travel,382600,355000,14.03,24,C,Completed,459900,10,Verified,Mobile App
P2P100499,2025-11-30,Mumbai,Salaried,35900.0,Travel,129400,121900,10.46,36,B,Completed,156400,4,Verified,Mobile App
P2P100918,2025-10-28,Jaipur,Salaried,25100.0,Vehicle,168200,156500,7.77,24,A,Active,133700,4,Not Verified,Mobile App
P2P100757,2024-08-21,Ahmedabad,Salaried,132500.0,Education,83900,77900,7.91,48,A,Completed,101600,2,Verified,Mobile App
P2P100295,2022-01-19,Ahmedabad,Salaried,43800.0,Debt Consolidation,165700,160000,9.41,48,A,Completed,203300,5,Verified,Web
P2P100888,2022-10-06,Delhi,Self-employed,22100.0,Home Improvement,626600,575700,10.22,36,B,Active,525800,16,Verified,Mobile App
P2P100224,2023-06-25,Delhi,Business Owner,62500.0,Debt Consolidation,110800,106000,13.34,60,B,Active,54400,2,Verified,Mobile App
P2P101414,2021-06-24,Ahmedabad,Salaried,74300.0,Home Improvement,210700,191600,20.48,24,E,Active,145000,7,Verified,Web
P2P100667,2022-10-24,Delhi,Salaried,53600.0,Debt Consolidation,311200,283400,13.72,60,C,Completed,453100,6,Verified,Mobile App
P2P101368,2025-09-09,Pune,Salaried,54000.0,Debt Consolidation,262000,243800,15.92,24,D,Active,185300,6,Verified,Mobile App
P2P101979,2025-07-26,Kolkata,Salaried,47700.0,Debt Consolidation,275400,255200,11.7,24,B,Active,224500,6,Verified,Mobile App
P2P100401,2021-11-12,Chennai,,20300.0,Home Improvement,86100,81100,11.46,48,B,Active,64200,3,Verified,Web
P2P101802,2025-02-08,Bengaluru,Salaried,23700.0,Wedding,142000,139700,12.41,36,C,Completed,174400,3,Not Verified,Mobile App
P2P101395,2023-04-28,Mumbai,Self-employed,87500.0,Wedding,238500,220700,13.96,36,C,Completed,290900,5,Not Verified,Web
P2P101206,2025-03-21,Mumbai,Salaried,38800.0,Vehicle,352900,317900,12.61,36,C,Active,173800,6,Not Verified,Mobile App
P2P101464,2024-10-18,Delhi,,54300.0,Medical,180800,169200,10.51,36,B,Completed,207800,6,Verified,Mobile App
P2P100513,2025-10-09,Ahmedabad,,29000.0,Home Improvement,269600,244900,13.36,48,B,Completed,361200,7,Verified,Mobile App
P2P100617,2021-07-07,Mumbai,Business Owner,120900.0,Home Improvement,72200,69200,10.45,24,B,Completed,78800,3,Verified,Web
P2P100616,2025-09-24,Chennai,Salaried,174100.0,Debt Consolidation,158200,146800,19.63,24,E,Active,109100,4,Verified,Mobile App
P2P100686,2024-05-16,Bengaluru,Salaried,140900.0,Debt Consolidation,147600,147600,14.87,48,C,Active,106300,5,Verified,Mobile App
P2P101015,2024-12-30,Hyderabad,Salaried,,Medical,182800,179700,10.14,36,B,Defaulted,46300,5,Verified,Mobile App
P2P100680,2025-07-17,Hyderabad,Self-employed,99100.0,Education,535700,511300,9.19,36,A,Completed,629400,19,Verified,Web
P2P101514,2021-02-25,Bengaluru,Self-employed,58900.0,Vehicle,251400,242800,11.84,24,B,Active,134500,5,Verified,Mobile App
P2P100886,2022-05-20,Jaipur,Business Owner,142900.0,Travel,283800,267600,16.73,12,D,Completed,318800,6,Verified,Mobile App
P2P100024,2023-06-23,Bengaluru,Business Owner,29100.0,Debt Consolidation,648400,604000,14.54,36,C,Active,346500,13,Verified,Web
P2P101071,2023-02-10,Delhi,Salaried,46100.0,Small Business,149900,146000,12.64,24,B,Active,97500,4,Not Verified,Mobile App
P2P100200,2025-04-02,Bengaluru,Self-employed,31900.0,Home Improvement,164000,149600,10.93,12,B,Completed,176500,4,Not Verified,Web
P2P100306,2025-12-01,Hyderabad,Salaried,59900.0,Home Improvement,687200,621300,13.93,24,C,Completed,806300,15,Verified,Web
P2P100246,2025-10-03,Pune,Freelancer,38100.0,Education,473400,445300,16.17,24,D,Active,402200,11,Verified,Web
P2P101321,2022-10-27,Mumbai,Salaried,38300.0,Education,247700,242400,17.2,36,D,Completed,329300,9,Verified,Mobile App
P2P101471,2024-06-01,Ahmedabad,Self-employed,48300.0,Debt Consolidation,87100,81300,15.2,12,C,Active,66700,2,Verified,Mobile App
P2P100468,2025-07-21,Bengaluru,Salaried,,Debt Consolidation,365200,350100,7.5,36,A,Completed,408700,13,Verified,Mobile App
P2P100656,2022-01-20,Delhi,Salaried,124000.0,Home Improvement,174400,171300,13.49,24,C,Active,118500,4,Verified,Web
P2P100021,2024-08-08,Delhi,Salaried,46200.0,Travel,712400,647400,10.19,24,A,Late,453900,16,Verified,Mobile App
P2P100378,2021-03-13,Ahmedabad,Business Owner,42900.0,Vehicle,77500,75000,12.41,36,B,Completed,92700,2,Not Verified,Web
P2P101018,2024-06-02,Bengaluru,Salaried,24400.0,Home Improvement,107700,99100,9.35,60,A,Completed,133200,2,Verified,Web
P2P101293,2024-06-02,Bengaluru,Salaried,105500.0,Home Improvement,235300,235200,12.54,24,C,Completed,278100,5,Not Verified,Web
P2P100404,2025-05-30,Ahmedabad,Salaried,32600.0,Home Improvement,338600,320300,12.86,48,B,Completed,442200,7,Verified,Mobile App
P2P100226,2022-10-20,Pune,Self-employed,54000.0,Education,252500,242300,14.09,36,C,Completed,312200,7,Verified,Web
P2P100645,2022-01-02,Mumbai,Self-employed,24000.0,Debt Consolidation,193300,191200,16.98,36,D,Late,52800,4,Not Verified,Mobile App
P2P100837,2025-09-17,Delhi,Salaried,43400.0,Travel,147900,140500,9.69,36,A,Active,99300,3,Verified,Mobile App
P2P100784,2023-05-14,Delhi,Salaried,21300.0,Vehicle,169200,166100,12.23,24,B,Completed,192500,4,Verified,Mobile App
P2P101992,2022-04-04,Mumbai,Salaried,147400.0,Debt Consolidation,196400,185400,19.18,48,D,Active,136300,4,Verified,Mobile App
P2P101296,2022-07-09,Lucknow,Salaried,34300.0,Debt Consolidation,214700,194900,13.01,60,B,Active,141300,8,Verified,Mobile App
P2P100618,2023-01-04,Delhi,Business Owner,54200.0,Debt Consolidation,376300,358300,10.61,12,B,Active,162400,9,Not Verified,Mobile App
P2P100794,2024-08-08,Delhi,,25400.0,Debt Consolidation,243400,223700,14.08,36,C,Active,93000,5,Verified,Web
P2P100085,2023-03-10,Mumbai,Salaried,54400.0,Education,634700,576400,14.77,24,C,Completed,764100,18,Verified,Web
P2P101591,2024-12-10,Mumbai,Salaried,32100.0,Travel,173700,159100,11.55,24,B,Late,110300,4,Verified,Web
P2P101837,2022-01-21,Pune,Business Owner,26600.0,Wedding,426400,388300,12.31,36,B,Completed,520300,12,Verified,Mobile App
P2P101213,2022-04-15,Mumbai,Salaried,32400.0,Debt Consolidation,251800,249700,10.04,48,A,Completed,308300,6,Not Verified,Mobile App
P2P101653,2022-12-04,Bengaluru,Salaried,101100.0,Vehicle,259500,250700,14.82,24,C,Active,212400,9,Verified,Web
P2P100604,2021-09-29,Kolkata,Salaried,62600.0,Home Improvement,133800,129200,15.85,36,D,Completed,175900,4,Verified,Mobile App
P2P100454,2025-09-06,Delhi,Business Owner,18800.0,Home Improvement,502000,459000,12.72,24,C,Completed,579500,13,Verified,Mobile App
P2P101498,2023-12-24,Ahmedabad,Business Owner,24100.0,Wedding,102000,97000,12.47,24,C,Completed,117100,3,Verified,Mobile App
P2P101690,2025-03-14,Ahmedabad,Self-employed,54400.0,Debt Consolidation,249200,232600,11.64,12,A,Completed,262800,7,Verified,Mobile App
P2P101452,2024-08-18,Hyderabad,Salaried,39700.0,Small Business,273800,269500,10.72,12,B,Completed,303100,11,Not Verified,Mobile App
P2P101540,2024-03-29,Delhi,Salaried,45000.0,Debt Consolidation,523800,484700,11.51,12,B,Defaulted,33800,10,Not Verified,Mobile App
P2P100214,2022-09-04,Delhi,Salaried,40100.0,Travel,255800,232900,17.24,24,D,Completed,315300,5,Verified,Mobile App
P2P100999,2025-10-31,Delhi,Business Owner,40800.0,Debt Consolidation,289300,274700,9.0,12,A,Completed,308100,8,Not Verified,Web
P2P101402,2022-04-24,Chennai,Freelancer,86000.0,Debt Consolidation,220900,201200,14.4,48,C,Defaulted,68600,7,Verified,Mobile App
P2P100363,2023-12-14,Mumbai,Business Owner,,Debt Consolidation,178100,170700,18.9,24,D,Late,94100,5,Verified,Mobile App
P2P100904,2024-06-25,Chennai,Salaried,59000.0,Home Improvement,72600,70500,10.67,48,B,Completed,88900,2,Verified,Web
P2P101930,2021-07-18,Mumbai,Business Owner,23900.0,Debt Consolidation,101000,99600,14.43,36,C,Completed,123500,3,Verified,Web
P2P100560,2024-08-21,Lucknow,Freelancer,126200.0,Education,240200,233400,19.9,24,E,Defaulted,44800,8,Verified,Web
P2P101650,2025-01-03,Pune,Self-employed,85400.0,Travel,255000,240000,12.92,24,B,Active,119300,5,Verified,Mobile App
P2P100960,2025-02-09,Lucknow,Self-employed,55300.0,Vehicle,580900,547900,10.35,12,A,Completed,602900,12,Verified,Mobile App
P2P100535,2025-03-19,Bengaluru,Salaried,83500.0,Small Business,154300,142500,13.08,24,B,Completed,179800,4,Verified,Mobile App
P2P100697,2023-01-26,Chennai,Salaried,54900.0,Small Business,140900,138900,12.42,24,B,Active,93300,4,Not Verified,Mobile App
P2P101114,2024-04-16,Mumbai,Self-employed,24900.0,Debt Consolidation,123100,115500,11.11,48,B,Completed,155000,3,Verified,Mobile App
P2P100952,2024-10-29,Hyderabad,Salaried,85000.0,Small Business,93600,92200,12.66,24,C,Defaulted,6300,2,Verified,Web
P2P101480,2023-11-01,Hyderabad,Salaried,86900.0,Home Improvement,441500,414600,13.66,60,C,Active,205900,14,Verified,Web
P2P100237,2023-01-11,Chennai,Salaried,43600.0,Wedding,273000,266100,10.66,24,B,Completed,302600,6,Verified,Mobile App
P2P101845,2025-10-22,Ahmedabad,Business Owner,73000.0,Debt Consolidation,102900,94000,19.62,24,E,Active,45100,3,Verified,Web
P2P101957,2024-09-24,Chennai,,47600.0,Wedding,165700,165400,12.4,36,C,Completed,196700,4,Verified,Mobile App
P2P101191,2021-07-26,Pune,Salaried,41900.0,Home Improvement,166100,153900,14.75,24,C,Active,133900,4,Verified,Web
P2P101436,2021-04-02,Jaipur,Self-employed,69500.0,Home Improvement,159300,153900,12.7,60,B,Completed,225800,3,Verified,Mobile App
P2P101810,2021-10-29,Bengaluru,Salaried,23100.0,Debt Consolidation,739000,702800,9.19,36,A,Completed,834000,17,Verified,Web
P2P101655,2021-09-26,Kolkata,Salaried,54000.0,Debt Consolidation,283800,260500,15.77,12,C,Completed,322900,8,Verified,Mobile App
P2P101403,2021-04-23,Pune,Freelancer,39000.0,Travel,313000,292700,11.04,24,A,Completed,351600,11,Verified,Mobile App
P2P101572,2022-04-25,Pune,Salaried,36700.0,Education,543300,527800,9.26,36,A,Active,218500,19,Verified,Web
P2P100919,2025-03-12,Pune,Self-employed,90500.0,Home Improvement,265000,250400,9.98,24,B,Active,133800,7,Verified,Web
P2P100579,2024-02-07,Delhi,Freelancer,59800.0,Home Improvement,54200,50400,9.31,36,B,Completed,62400,1,Verified,Mobile App
P2P101944,2025-01-02,Mumbai,Business Owner,30000.0,Home Improvement,156900,144900,10.44,36,A,Completed,182600,3,Not Verified,Web
P2P101659,2023-08-20,Hyderabad,Freelancer,41400.0,Medical,109700,109300,17.72,60,D,Completed,167900,2,Verified,Web
P2P100819,2021-06-17,Ahmedabad,Business Owner,45200.0,Debt Consolidation,52900,51800,9.9,24,A,Active,22000,1,Not Verified,Web
P2P101772,2025-04-08,Chennai,Self-employed,38500.0,Wedding,296500,295700,10.92,24,B,Active,188600,7,Not Verified,Mobile App
P2P100908,2023-05-07,Kolkata,Salaried,92500.0,Debt Consolidation,391500,365100,14.74,48,C,Active,320100,9,Verified,Web
P2P101299,2024-09-15,Delhi,Salaried,51900.0,Home Improvement,52700,51500,10.07,24,A,Completed,59500,1,Verified,Mobile App
P2P100368,2025-09-05,Mumbai,Salaried,75500.0,Education,369700,369200,11.18,48,B,Completed,481500,10,Verified,Mobile App
P2P101712,2021-07-07,Delhi,Freelancer,53600.0,Small Business,162500,162000,12.57,36,B,Completed,195100,5,Verified,Mobile App
P2P101407,2025-06-21,Chennai,Freelancer,39700.0,Vehicle,91800,89600,17.88,36,D,Active,69400,2,Verified,Mobile App
P2P100300,2021-09-19,Delhi,Self-employed,56500.0,Home Improvement,134100,121500,10.78,12,B,Defaulted,24600,3,Verified,Mobile App
P2P100049,2024-05-01,Ahmedabad,,192200.0,Education,82600,82400,11.84,24,B,Active,68200,3,Verified,Web
P2P101013,2025-10-23,Mumbai,Salaried,33300.0,Home Improvement,202200,193700,17.54,24,D,Active,146500,4,Not Verified,Web
P2P100772,2025-06-23,Ahmedabad,Salaried,93500.0,Debt Consolidation,579500,565300,13.57,24,C,Completed,665400,19,Verified,Web
P2P100148,2024-02-23,Hyderabad,Salaried,64000.0,Home Improvement,273100,248700,12.98,60,B,Active,225900,5,Verified,Mobile App
P2P101133,2021-09-06,Chennai,Salaried,44900.0,Wedding,599600,582000,21.32,60,E,Defaulted,275400,12,Verified,Mobile App
P2P100743,2025-02-21,Pune,Salaried,78800.0,Debt Consolidation,180800,180400,11.65,24,C,Completed,205500,4,Verified,Mobile App
P2P101777,2024-12-03,Delhi,Self-employed,64600.0,Vehicle,277800,250600,10.71,12,B,Completed,288900,6,Verified,Web
P2P101115,2024-07-10,Hyderabad,Salaried,78200.0,Debt Consolidation,679100,649000,13.09,48,B,Completed,878600,15,Verified,Web
P2P101415,2024-04-07,Hyderabad,Salaried,39900.0,Vehicle,260300,242000,13.3,24,C,Completed,300500,8,Verified,Mobile App
P2P100379,2025-05-15,Lucknow,Salaried,47700.0,Home Improvement,105900,97900,13.96,60,B,Active,82100,2,Verified,Mobile App
P2P101843,2023-11-08,Bengaluru,Salaried,89600.0,Education,254900,240000,13.54,24,B,Active,90900,5,Verified,Mobile App
P2P100625,2024-08-18,Ahmedabad,Freelancer,55500.0,Home Improvement,91400,82800,11.37,24,B,Completed,101500,2,Verified,Web
P2P100194,2024-09-10,Jaipur,Self-employed,65300.0,Education,356200,340500,11.63,60,B,Completed,490200,7,Verified,Web
P2P101249,2025-09-24,Mumbai,Salaried,64200.0,Vehicle,278100,277300,12.17,36,B,Late,190600,9,Verified,Mobile App
P2P100543,2022-09-14,Lucknow,Salaried,165000.0,Vehicle,291900,272900,8.38,24,A,Active,237700,10,Verified,Mobile App
P2P100516,2021-03-22,Mumbai,Salaried,28200.0,Wedding,231900,220800,17.43,36,D,Completed,302700,6,Verified,Web
P2P100649,2025-04-13,Chennai,Business Owner,30200.0,Home Improvement,256700,252000,9.38,36,A,Active,168000,7,Not Verified,Mobile App
P2P101791,2022-03-14,Pune,Salaried,52500.0,Debt Consolidation,44500,44200,16.71,48,C,Late,18800,1,Not Verified,Mobile App
P2P100769,2023-05-08,Jaipur,Self-employed,94600.0,Education,400800,384200,10.36,48,A,Completed,507100,8,Verified,Mobile App
P2P101573,2025-02-07,Bengaluru,Business Owner,196000.0,Vehicle,270700,265000,12.81,36,C,Completed,321500,6,Verified,Mobile App
P2P101065,2023-10-05,Bengaluru,Self-employed,,Medical,178300,164200,10.55,36,B,Active,153900,3,Verified,Web
P2P101198,2025-11-23,Kolkata,Salaried,50700.0,Vehicle,649300,644500,13.38,24,C,Completed,760500,22,Not Verified,Mobile App
P2P101914,2023-06-26,Bengaluru,Salaried,61300.0,Travel,117500,108200,10.38,36,B,Active,71100,3,Verified,Mobile App
P2P100440,2021-09-07,Hyderabad,Salaried,46100.0,Debt Consolidation,590900,566800,7.89,12,A,Active,270600,19,Verified,Web
P2P100078,2021-08-15,Pune,Salaried,56800.0,Education,255600,239200,13.55,24,C,Completed,297800,6,Verified,Web
P2P101959,2024-09-15,Bengaluru,Business Owner,43600.0,Debt Consolidation,225800,222400,14.37,36,C,Completed,276500,7,Verified,Mobile App
P2P100332,2025-03-05,Chennai,Salaried,39000.0,Debt Consolidation,463500,420600,10.85,36,B,Completed,557200,9,Verified,Mobile App
P2P101799,2021-08-07,Mumbai,Freelancer,18700.0,Debt Consolidation,548600,536000,17.64,24,D,Completed,643200,18,Verified,Mobile App
P2P101836,2024-10-16,Hyderabad,Self-employed,72200.0,Home Improvement,66800,63600,10.35,60,B,Active,60900,2,Verified,Web
P2P101674,2025-05-04,Hyderabad,Salaried,63500.0,Debt Consolidation,154700,141100,19.52,12,D,Completed,169200,5,Verified,Mobile App
P2P100586,2022-10-11,Delhi,Freelancer,123900.0,Medical,202400,183100,17.6,12,D,Defaulted,74700,4,Verified,Mobile App
P2P100718,2025-11-18,Hyderabad,Freelancer,56400.0,Travel,339200,327300,11.46,36,A,Completed,418500,9,Not Verified,Web
P2P101552,2024-07-24,Delhi,Salaried,70200.0,Debt Consolidation,145000,143400,13.07,36,B,Completed,180400,3,Verified,Web
P2P101202,2021-03-17,Bengaluru,Freelancer,57500.0,Education,113000,105400,8.39,24,A,Active,40100,3,Verified,Web
P2P101204,2023-04-03,Bengaluru,Self-employed,20100.0,Vehicle,418900,414900,11.46,12,B,Completed,461000,12,Verified,Mobile App
P2P100537,2025-06-27,Chennai,Salaried,42400.0,Small Business,553800,526100,14.48,60,C,Active,257400,14,Verified,Mobile App
P2P101580,2024-05-01,Chennai,Salaried,49400.0,Education,187900,174200,12.5,24,C,Completed,210600,6,Verified,Mobile App
P2P101696,2021-07-28,Chennai,Salaried,37800.0,Debt Consolidation,139100,131700,10.29,48,B,Active,54200,3,Verified,Mobile App
P2P100529,2021-06-22,Delhi,Salaried,67100.0,Debt Consolidation,171500,168700,17.31,12,D,Completed,185900,5,Verified,Web
P2P101081,2025-04-10,Delhi,Salaried,47800.0,Small Business,97100,90100,11.55,36,B,Completed,115100,2,Verified,Web
P2P101964,2023-07-26,Hyderabad,Business Owner,50400.0,Medical,285500,275700,18.22,24,D,Active,206600,6,Not Verified,Mobile App
P2P101225,2023-10-02,Jaipur,Salaried,86900.0,Debt Consolidation,101600,96200,21.0,60,E,Active,110600,2,Verified,Mobile App
P2P100141,2025-11-15,Hyderabad,Salaried,29500.0,Vehicle,188600,178700,,12,C,Active,147800,5,Not Verified,Web
P2P100995,2023-06-12,Jaipur,Salaried,37900.0,Debt Consolidation,134300,125300,13.01,24,B,Active,67100,4,Verified,Mobile App
P2P101271,2024-12-14,Delhi,Salaried,41200.0,Debt Consolidation,160100,149300,9.24,36,A,Completed,185400,4,Verified,Web
P2P100954,2025-09-16,Bengaluru,Self-employed,124700.0,Education,161500,159800,9.8,24,A,Completed,175300,4,Verified,Web
P2P100466,2023-07-09,Bengaluru,Salaried,62400.0,Debt Consolidation,248500,246500,13.2,36,B,Active,113200,9,Not Verified,Web
P2P100613,2024-09-02,Mumbai,Salaried,89000.0,Debt Consolidation,199200,192400,16.58,36,C,Completed,255200,5,Verified,Mobile App
P2P100163,2024-09-11,,Salaried,31900.0,Home Improvement,418300,391900,10.95,36,B,Completed,510100,15,Verified,Mobile App
P2P100114,2025-05-07,Pune,Salaried,40500.0,Wedding,266500,259900,14.61,12,C,Active,115300,5,Verified,Mobile App
P2P101487,2023-08-18,Delhi,Salaried,53600.0,Home Improvement,79600,77700,9.4,48,A,Active,53700,2,Verified,Mobile App
P2P100943,2024-10-08,Chennai,Business Owner,75300.0,Debt Consolidation,181100,174100,11.62,60,B,Active,75000,7,Verified,Mobile App
P2P100720,2025-01-31,Mumbai,Freelancer,26500.0,Debt Consolidation,625700,602400,11.74,36,B,Active,306300,16,Verified,Mobile App
P2P101311,2021-09-03,Lucknow,Salaried,38200.0,Small Business,159000,157800,10.17,24,A,Completed,173700,6,Verified,Mobile App
P2P101694,2022-03-05,Pune,Self-employed,148700.0,Debt Consolidation,512500,491000,18.56,12,D,Completed,570200,16,Verified,Mobile App
P2P100611,2021-05-01,Ahmedabad,Salaried,40400.0,Vehicle,190300,173700,15.81,12,C,Active,92500,4,Verified,Mobile App
P2P101270,2023-02-01,Delhi,Salaried,55700.0,Small Business,152800,140100,13.62,24,D,Active,92600,4,Verified,Web
P2P100531,2025-05-13,Pune,Salaried,32800.0,Small Business,160300,159600,18.06,60,D,Completed,242300,4,Verified,Mobile App
P2P101619,2024-05-18,Lucknow,Salaried,99200.0,Vehicle,112700,103100,14.25,48,C,Active,98300,3,Verified,Mobile App
P2P101685,2022-02-01,Bengaluru,Salaried,60700.0,Small Business,172800,158800,8.94,36,A,Completed,197300,5,Verified,Web
P2P100455,2021-12-07,Jaipur,Business Owner,64300.0,Medical,159200,145900,11.44,60,B,Active,86800,5,Verified,Web
P2P100804,2024-08-01,Hyderabad,Salaried,46200.0,Travel,176000,165600,14.95,12,C,Active,64500,7,Verified,Mobile App
P2P100431,2022-02-25,Chennai,Self-employed,58800.0,Medical,266100,252400,11.22,24,C,Active,105800,5,Verified,Mobile App
P2P100830,2023-12-02,Delhi,Salaried,50600.0,Debt Consolidation,814400,809500,10.11,24,A,Completed,917200,18,Verified,Web
